0.000000,10.000000,10.000000
0.100000,10.743392,10.720000
0.200000,11.534965,11.485665
0.300000,12.376773,12.298982
0.400000,13.270799,13.161889
0.500000,14.218925,14.076252
0.600000,15.222900,15.043839
0.700000,16.284307,16.066292
0.800000,17.404526,17.145095
0.900000,18.584700,18.281539
1.000000,19.825690,19.476691
1.100000,21.128042,20.731353
1.200000,22.491946,22.046030
1.300000,23.917196,23.420890
1.400000,25.403160,24.855731
1.500000,26.948745,26.349944
1.600000,28.552374,27.902484
1.700000,30.211964,29.511843
1.800000,31.924914,31.176032
1.900000,33.688103,32.892558
2.000000,35.497892,34.658427
2.100000,37.350145,36.470136
2.200000,39.240250,38.323690
2.300000,41.163158,40.214621
2.400000,43.113434,42.138018
2.500000,45.085306,44.088569
2.600000,47.072737,46.060613
2.700000,49.069493,48.048198
2.800000,51.069223,50.045151
2.900000,53.065536,52.045149
3.000000,55.052086,54.041803
3.100000,57.022652,56.028734
3.200000,58.971212,57.999657
3.300000,60.892016,59.948462
3.400000,62.779652,61.869284
3.500000,64.629102,63.756580
3.600000,66.435786,65.605186
3.700000,68.195600,67.410368
3.800000,69.904943,69.167871
3.900000,71.560728,70.873946
4.000000,73.160391,72.525368
4.100000,74.701885,74.119455
4.200000,76.183666,75.654056
4.300000,77.604675,77.127552
4.400000,78.964309,78.538828
4.500000,80.262394,79.887257
4.600000,81.499143,81.172658
4.700000,82.675125,82.395270
4.800000,83.791224,83.555708
4.900000,84.848598,84.654919
5.000000,85.848645,85.694148
5.100000,86.792959,86.674891
5.200000,87.683300,87.598853
5.300000,88.521558,88.467914
5.400000,89.309720,89.284089
5.500000,90.049847,90.049498
5.600000,90.744042,90.766328
5.700000,91.394434,91.436813
5.800000,92.003152,92.063205
5.900000,92.572312,92.647755
6.000000,93.103999,93.192690
6.100000,93.600258,93.700203
6.200000,94.063082,94.172437
6.300000,94.494403,94.611474
6.400000,94.896089,95.019327
6.500000,95.269935,95.397935
6.600000,95.617663,95.749157
6.700000,95.940917,96.074769
6.800000,96.241264,96.376461
6.900000,96.520193,96.655840
7.000000,96.779116,96.914426
7.100000,97.019368,97.153656
7.200000,97.242210,97.374882
7.300000,97.448830,97.579378
7.400000,97.640345,97.768341
7.500000,97.817805,97.942889
7.600000,97.982195,98.104073
7.700000,98.134437,98.252871
7.800000,98.275395,98.390199
7.900000,98.405875,98.516910
8.000000,98.526631,98.633798
8.100000,98.638367,98.741601
8.200000,98.741737,98.841006
8.300000,98.837352,98.932651
8.400000,98.925780,99.017127
8.500000,99.007551,99.094984
8.600000,99.083154,99.166730
8.700000,99.153048,99.232836
8.800000,99.217655,99.293739
8.900000,99.277370,99.349841
9.000000,99.332558,99.401515
9.100000,99.383557,99.449107
9.200000,99.430681,99.492936
9.300000,99.474222,99.533295
9.400000,99.514450,99.570458
9.500000,99.551613,99.604673
9.600000,99.585944,99.636174
9.700000,99.617657,99.665175
9.800000,99.646949,99.691871
9.900000,99.674004,99.716445
10.000000,99.698992,99.739065
10.100000,99.722071,99.759886
10.200000,99.743384,99.779049
10.300000,99.763067,99.796686
10.400000,99.781243,99.812918
10.500000,99.798028,99.827856
10.600000,99.813528,99.841604
10.700000,99.827840,99.854256
10.800000,99.841055,99.865898
10.900000,99.853257,99.876612
11.000000,99.864524,99.886471
11.100000,99.874927,99.895543
11.200000,99.884532,99.903891
11.300000,99.893400,99.911572
11.400000,99.901588,99.918640
11.500000,99.909147,99.925144
11.600000,99.916126,99.931128
11.700000,99.922570,99.936634
11.800000,99.928519,99.941700
11.900000,99.934011,99.946361
12.000000,99.939081,99.950650
12.100000,99.943762,99.954596
12.200000,99.948084,99.958227
12.300000,99.952073,99.961567
12.400000,99.955757,99.964641
12.500000,99.959157,99.967468
12.600000,99.962296,99.970070
12.700000,99.965194,99.972464
12.800000,99.967869,99.974666
12.900000,99.970338,99.976692
13.000000,99.972618,99.978556
13.100000,99.974723,99.980271
13.200000,99.976666,99.981849
13.300000,99.978460,99.983301
13.400000,99.980115,99.984637
13.500000,99.981644,99.985866
13.600000,99.983055,99.986996
13.700000,99.984357,99.988037
13.800000,99.985560,99.988993
13.900000,99.986670,99.989874
14.000000,99.987695,99.990684
14.100000,99.988641,99.991429
14.200000,99.989514,99.992115
14.300000,99.990320,99.992746
14.400000,99.991064,99.993326
14.500000,99.991751,99.993860
14.600000,99.992385,99.994351
14.700000,99.992971,99.994803
14.800000,99.993511,99.995219
14.900000,99.994010,99.995601
15.000000,99.994471,99.995953
15.100000,99.994896,99.996277
15.200000,99.995288,99.996575
15.300000,99.995650,99.996849
15.400000,99.995985,99.997101
15.500000,99.996293,99.997333
15.600000,99.996578,99.997546
15.700000,99.996841,99.997742
15.800000,99.997084,99.997923
15.900000,99.997308,99.998089
16.000000,99.997515,99.998242
16.100000,99.997706,99.998383
16.200000,99.997883,99.998512
16.300000,99.998046,99.998631
16.400000,99.998196,99.998741
16.500000,99.998334,99.998841
16.600000,99.998463,99.998934
16.700000,99.998581,99.999019
16.800000,99.998690,99.999098
16.900000,99.998791,99.999170
17.000000,99.998884,99.999236
17.100000,99.998969,99.999297
17.200000,99.999049,99.999354
17.300000,99.999122,99.999405
17.400000,99.999189,99.999453
17.500000,99.999252,99.999497
17.600000,99.999309,99.999537
17.700000,99.999362,99.999574
17.800000,99.999411,99.999608
17.900000,99.999457,99.999639
18.000000,99.999498,99.999668
18.100000,99.999537,99.999695
18.200000,99.999573,99.999719
18.300000,99.999605,99.999742
18.400000,99.999636,99.999762
18.500000,99.999664,99.999781
18.600000,99.999690,99.999799
18.700000,99.999713,99.999815
18.800000,99.999735,99.999830
18.900000,99.999756,99.999843
19.000000,99.999775,99.999856
19.100000,99.999792,99.999867
19.200000,99.999808,99.999878
19.300000,99.999823,99.999888
19.400000,99.999836,99.999897
19.500000,99.999849,99.999905
19.600000,99.999861,99.999913
19.700000,99.999871,99.999920
19.800000,99.999881,99.999926
19.900000,99.999890,99.999932
20.000000,99.999899,99.999937
20.100000,99.999907,99.999942
20.200000,99.999914,99.999947
20.300000,99.999920,99.999951
20.400000,99.999926,99.999955
20.500000,99.999932,99.999959
20.600000,99.999937,99.999962
20.700000,99.999942,99.999965
20.800000,99.999947,99.999968
20.900000,99.999951,99.999970
21.000000,99.999954,99.999973
21.100000,99.999958,99.999975
21.200000,99.999961,99.999977
21.300000,99.999964,99.999979
21.400000,99.999967,99.999981
21.500000,99.999969,99.999982
21.600000,99.999972,99.999984
21.700000,99.999974,99.999985
21.800000,99.999976,99.999986
21.900000,99.999978,99.999987
22.000000,99.999980,99.999988
22.100000,99.999981,99.999989
22.200000,99.999983,99.999990
22.300000,99.999984,99.999991
22.400000,99.999985,99.999992
22.500000,99.999986,99.999992
22.600000,99.999987,99.999993
22.700000,99.999988,99.999993
22.800000,99.999989,99.999994
22.900000,99.999990,99.999994
23.000000,99.999991,99.999995
23.100000,99.999992,99.999995
23.200000,99.999992,99.999996
23.300000,99.999993,99.999996
23.400000,99.999993,99.999996
23.500000,99.999994,99.999997
23.600000,99.999994,99.999997
23.700000,99.999995,99.999997
23.800000,99.999995,99.999997
23.900000,99.999996,99.999998
24.000000,99.999996,99.999998
24.100000,99.999996,99.999998
24.200000,99.999996,99.999998
24.300000,99.999997,99.999998
24.400000,99.999997,99.999998
24.500000,99.999997,99.999999
24.600000,99.999997,99.999999
24.700000,99.999998,99.999999
24.800000,99.999998,99.999999
24.900000,99.999998,99.999999
25.000000,99.999998,99.999999
25.100000,99.999998,99.999999
25.200000,99.999998,99.999999
25.300000,99.999999,99.999999
25.400000,99.999999,99.999999
25.500000,99.999999,99.999999
25.600000,99.999999,99.999999
25.700000,99.999999,99.999999
25.800000,99.999999,100.000000
25.900000,99.999999,100.000000
26.000000,99.999999,100.000000
26.100000,99.999999,100.000000
26.200000,99.999999,100.000000
26.300000,99.999999,100.000000
26.400000,99.999999,100.000000
26.500000,99.999999,100.000000
26.600000,99.999999,100.000000
26.700000,100.000000,100.000000
26.800000,100.000000,100.000000
26.900000,100.000000,100.000000
27.000000,100.000000,100.000000
27.100000,100.000000,100.000000
27.200000,100.000000,100.000000
27.300000,100.000000,100.000000
27.400000,100.000000,100.000000
27.500000,100.000000,100.000000
27.600000,100.000000,100.000000
27.700000,100.000000,100.000000
27.800000,100.000000,100.000000
27.900000,100.000000,100.000000
28.000000,100.000000,100.000000
28.100000,100.000000,100.000000
28.200000,100.000000,100.000000
28.300000,100.000000,100.000000
28.400000,100.000000,100.000000
28.500000,100.000000,100.000000
28.600000,100.000000,100.000000
28.700000,100.000000,100.000000
28.800000,100.000000,100.000000
28.900000,100.000000,100.000000
29.000000,100.000000,100.000000
29.100000,100.000000,100.000000
29.200000,100.000000,100.000000
29.300000,100.000000,100.000000
29.400000,100.000000,100.000000
29.500000,100.000000,100.000000
29.600000,100.000000,100.000000
29.700000,100.000000,100.000000
29.800000,100.000000,100.000000
29.900000,100.000000,100.000000
30.000000,100.000000,100.000000
30.100000,100.000000,100.000000
30.200000,100.000000,100.000000
30.300000,100.000000,100.000000
30.400000,100.000000,100.000000
30.500000,100.000000,100.000000
30.600000,100.000000,100.000000
30.700000,100.000000,100.000000
30.800000,100.000000,100.000000
30.900000,100.000000,100.000000
31.000000,100.000000,100.000000
31.100000,100.000000,100.000000
31.200000,100.000000,100.000000
31.300000,100.000000,100.000000
31.400000,100.000000,100.000000
31.500000,100.000000,100.000000
31.600000,100.000000,100.000000
31.700000,100.000000,100.000000
31.800000,100.000000,100.000000
31.900000,100.000000,100.000000
32.000000,100.000000,100.000000
32.100000,100.000000,100.000000
32.200000,100.000000,100.000000
32.300000,100.000000,100.000000
32.400000,100.000000,100.000000
32.500000,100.000000,100.000000
32.600000,100.000000,100.000000
32.700000,100.000000,100.000000
32.800000,100.000000,100.000000
32.900000,100.000000,100.000000
33.000000,100.000000,100.000000
33.100000,100.000000,100.000000
33.200000,100.000000,100.000000
33.300000,100.000000,100.000000
33.400000,100.000000,100.000000
33.500000,100.000000,100.000000
33.600000,100.000000,100.000000
33.700000,100.000000,100.000000
33.800000,100.000000,100.000000
33.900000,100.000000,100.000000
34.000000,100.000000,100.000000
34.100000,100.000000,100.000000
34.200000,100.000000,100.000000
34.300000,100.000000,100.000000
34.400000,100.000000,100.000000
34.500000,100.000000,100.000000
34.600000,100.000000,100.000000
34.700000,100.000000,100.000000
34.800000,100.000000,100.000000
34.900000,100.000000,100.000000
35.000000,100.000000,100.000000
35.100000,100.000000,100.000000
35.200000,100.000000,100.000000
35.300000,100.000000,100.000000
35.400000,100.000000,100.000000
35.500000,100.000000,100.000000
35.600000,100.000000,100.000000
35.700000,100.000000,100.000000
35.800000,100.000000,100.000000
35.900000,100.000000,100.000000
36.000000,100.000000,100.000000
36.100000,100.000000,100.000000
36.200000,100.000000,100.000000
36.300000,100.000000,100.000000
36.400000,100.000000,100.000000
36.500000,100.000000,100.000000
36.600000,100.000000,100.000000
36.700000,100.000000,100.000000
36.800000,100.000000,100.000000
36.900000,100.000000,100.000000
37.000000,100.000000,100.000000
37.100000,100.000000,100.000000
37.200000,100.000000,100.000000
37.300000,100.000000,100.000000
37.400000,100.000000,100.000000
37.500000,100.000000,100.000000
37.600000,100.000000,100.000000
37.700000,100.000000,100.000000
37.800000,100.000000,100.000000
37.900000,100.000000,100.000000
38.000000,100.000000,100.000000
38.100000,100.000000,100.000000
38.200000,100.000000,100.000000
38.300000,100.000000,100.000000
38.400000,100.000000,100.000000
38.500000,100.000000,100.000000
38.600000,100.000000,100.000000
38.700000,100.000000,100.000000
38.800000,100.000000,100.000000
38.900000,100.000000,100.000000
39.000000,100.000000,100.000000
39.100000,100.000000,100.000000
39.200000,100.000000,100.000000
39.300000,100.000000,100.000000
39.400000,100.000000,100.000000
39.500000,100.000000,100.000000
39.600000,100.000000,100.000000
39.700000,100.000000,100.000000
39.800000,100.000000,100.000000
39.900000,100.000000,100.000000
40.000000,100.000000,100.000000
40.100000,100.000000,100.000000
40.200000,100.000000,100.000000
40.300000,100.000000,100.000000
40.400000,100.000000,100.000000
40.500000,100.000000,100.000000
40.600000,100.000000,100.000000
40.700000,100.000000,100.000000
40.800000,100.000000,100.000000
40.900000,100.000000,100.000000
41.000000,100.000000,100.000000
41.100000,100.000000,100.000000
41.200000,100.000000,100.000000
41.300000,100.000000,100.000000
41.400000,100.000000,100.000000
41.500000,100.000000,100.000000
41.600000,100.000000,100.000000
41.700000,100.000000,100.000000
41.800000,100.000000,100.000000
41.900000,100.000000,100.000000
42.000000,100.000000,100.000000
42.100000,100.000000,100.000000
42.200000,100.000000,100.000000
42.300000,100.000000,100.000000
42.400000,100.000000,100.000000
42.500000,100.000000,100.000000
42.600000,100.000000,100.000000
42.700000,100.000000,100.000000
42.800000,100.000000,100.000000
42.900000,100.000000,100.000000
43.000000,100.000000,100.000000
43.100000,100.000000,100.000000
43.200000,100.000000,100.000000
43.300000,100.000000,100.000000
43.400000,100.000000,100.000000
43.500000,100.000000,100.000000
43.600000,100.000000,100.000000
43.700000,100.000000,100.000000
43.800000,100.000000,100.000000
43.900000,100.000000,100.000000
44.000000,100.000000,100.000000
44.100000,100.000000,100.000000
44.200000,100.000000,100.000000
44.300000,100.000000,100.000000
44.400000,100.000000,100.000000
44.500000,100.000000,100.000000
44.600000,100.000000,100.000000
44.700000,100.000000,100.000000
44.800000,100.000000,100.000000
44.900000,100.000000,100.000000
45.000000,100.000000,100.000000
45.100000,100.000000,100.000000
45.200000,100.000000,100.000000
45.300000,100.000000,100.000000
45.400000,100.000000,100.000000
45.500000,100.000000,100.000000
45.600000,100.000000,100.000000
45.700000,100.000000,100.000000
45.800000,100.000000,100.000000
45.900000,100.000000,100.000000
46.000000,100.000000,100.000000
46.100000,100.000000,100.000000
46.200000,100.000000,100.000000
46.300000,100.000000,100.000000
46.400000,100.000000,100.000000
46.500000,100.000000,100.000000
46.600000,100.000000,100.000000
46.700000,100.000000,100.000000
46.800000,100.000000,100.000000
46.900000,100.000000,100.000000
47.000000,100.000000,100.000000
47.100000,100.000000,100.000000
47.200000,100.000000,100.000000
47.300000,100.000000,100.000000
47.400000,100.000000,100.000000
47.500000,100.000000,100.000000
47.600000,100.000000,100.000000
47.700000,100.000000,100.000000
47.800000,100.000000,100.000000
47.900000,100.000000,100.000000
48.000000,100.000000,100.000000
48.100000,100.000000,100.000000
48.200000,100.000000,100.000000
48.300000,100.000000,100.000000
48.400000,100.000000,100.000000
48.500000,100.000000,100.000000
48.600000,100.000000,100.000000
48.700000,100.000000,100.000000
48.800000,100.000000,100.000000
48.900000,100.000000,100.000000
49.000000,100.000000,100.000000
49.100000,100.000000,100.000000
49.200000,100.000000,100.000000
49.300000,100.000000,100.000000
49.400000,100.000000,100.000000
49.500000,100.000000,100.000000
49.600000,100.000000,100.000000
49.700000,100.000000,100.000000
49.800000,100.000000,100.000000
49.900000,100.000000,100.000000
50.000000,100.000000,100.000000
50.100000,100.000000,100.000000
50.200000,100.000000,100.000000
50.300000,100.000000,100.000000
50.400000,100.000000,100.000000
50.500000,100.000000,100.000000
50.600000,100.000000,100.000000
50.700000,100.000000,100.000000
50.800000,100.000000,100.000000
50.900000,100.000000,100.000000
51.000000,100.000000,100.000000
51.100000,100.000000,100.000000
