1.000000, 80.000000
1.000000, 96.000000
1.000000, 99.840000
1.000000, 99.999744
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.100000, 80.000000
1.100000, 97.600000
1.100000, 100.176640
1.100000, 99.981993
1.100000, 100.001797
1.100000, 99.999820
1.100000, 100.000018
1.100000, 99.999998
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.100000, 100.000000
1.200000, 80.000000
1.200000, 99.200000
1.200000, 100.152320
1.200000, 99.969258
1.200000, 100.006137
1.200000, 99.998772
1.200000, 100.000246
1.200000, 99.999951
1.200000, 100.000010
1.200000, 99.999998
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.200000, 100.000000
1.300000, 80.000000
1.300000, 100.800000
1.300000, 99.751680
1.300000, 100.073694
1.300000, 99.977821
1.300000, 100.006647
1.300000, 99.998005
1.300000, 100.000598
1.300000, 99.999820
1.300000, 100.000054
1.300000, 99.999984
1.300000, 100.000005
1.300000, 99.999999
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.300000, 100.000000
1.400000, 80.000000
1.400000, 102.400000
1.400000, 98.959360
1.400000, 100.401095
1.400000, 99.837310
1.400000, 100.064706
1.400000, 99.974059
1.400000, 100.010367
1.400000, 99.995852
1.400000, 100.001659
1.400000, 99.999336
1.400000, 100.000265
1.400000, 99.999894
1.400000, 100.000042
1.400000, 99.999983
1.400000, 100.000007
1.400000, 99.999997
1.400000, 100.000001
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.400000, 100.000000
1.500000, 80.000000
1.500000, 104.000000
1.500000, 97.760000
1.500000, 101.044736
1.500000, 99.461260
1.500000, 100.265016
1.500000, 99.866438
1.500000, 100.066513
1.500000, 99.966677
1.500000, 100.016645
1.500000, 99.991673
1.500000, 100.004162
1.500000, 99.997919
1.500000, 100.001041
1.500000, 99.999480
1.500000, 100.000260
1.500000, 99.999870
1.500000, 100.000065
1.500000, 99.999967
1.500000, 100.000016
1.500000, 99.999992
1.500000, 100.000004
1.500000, 99.999998
1.500000, 100.000001
1.500000, 99.999999
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.500000, 100.000000
1.600000, 80.000000
1.600000, 105.600000
1.600000, 96.138240
1.600000, 102.078445
1.600000, 98.683814
1.600000, 100.761994
1.600000, 99.533513
1.600000, 100.276410
1.600000, 99.832931
1.600000, 100.099795
1.600000, 99.939964
1.600000, 100.035964
1.600000, 99.978401
1.600000, 100.012952
1.600000, 99.992226
1.600000, 100.004663
1.600000, 99.997202
1.600000, 100.001679
1.600000, 99.998993
1.600000, 100.000604
1.600000, 99.999637
1.600000, 100.000218
1.600000, 99.999869
1.600000, 100.000078
1.600000, 99.999953
1.600000, 100.000028
1.600000, 99.999983
1.600000, 100.000010
1.600000, 99.999994
1.600000, 100.000004
1.600000, 99.999998
1.600000, 100.000001
1.600000, 99.999999
1.600000, 100.000000
1.600000, 100.000000
1.600000, 100.000000
1.600000, 100.000000
1.600000, 100.000000
1.600000, 100.000000
1.600000, 100.000000
1.600000, 100.000000
1.600000, 100.000000
1.600000, 100.000000
1.600000, 100.000000
1.600000, 100.000000
1.600000, 100.000000
1.600000, 100.000000
1.600000, 100.000000
1.600000, 100.000000
1.600000, 100.000000
1.700000, 80.000000
1.700000, 107.200000
1.700000, 94.078720
1.700000, 103.548850
1.700000, 97.301702
1.700000, 101.765035
1.700000, 98.711515
1.700000, 100.873716
1.700000, 99.375421
1.700000, 100.430574
1.700000, 99.695447
1.700000, 100.211610
1.700000, 99.851111
1.700000, 100.103845
1.700000, 99.927125
1.700000, 100.050922
1.700000, 99.964310
1.700000, 100.024961
1.700000, 99.982517
1.700000, 100.012233
1.700000, 99.991434
1.700000, 100.005995
1.700000, 99.995803
1.700000, 100.002938
1.700000, 99.997944
1.700000, 100.001439
1.700000, 99.998992
1.700000, 100.000705
1.700000, 99.999506
1.700000, 100.000346
1.700000, 99.999758
1.700000, 100.000169
1.700000, 99.999881
1.700000, 100.000083
1.700000, 99.999942
1.700000, 100.000041
1.700000, 99.999972
1.700000, 100.000020
1.700000, 99.999986
1.700000, 100.000010
1.700000, 99.999993
1.700000, 100.000005
1.700000, 99.999997
1.700000, 100.000002
1.700000, 99.999998
1.700000, 100.000001
1.700000, 99.999999
1.700000, 100.000001
1.700000, 100.000000
1.700000, 100.000000
1.800000, 80.000000
1.800000, 108.800000
1.800000, 91.566080
1.800000, 105.466778
1.800000, 95.088636
1.800000, 103.494904
1.800000, 96.984218
1.800000, 102.248917
1.800000, 98.109829
1.800000, 101.447827
1.800000, 98.804007
1.800000, 100.931047
1.800000, 99.239559
1.800000, 100.597944
1.800000, 99.515209
1.800000, 100.383602
1.800000, 99.690469
1.800000, 100.245900
1.800000, 99.802192
1.800000, 100.157542
1.800000, 99.873519
1.800000, 100.100897
1.800000, 99.919100
1.800000, 100.064603
1.800000, 99.948243
1.800000, 100.041358
1.800000, 99.966883
1.800000, 100.026474
1.800000, 99.978808
1.800000, 100.016945
1.800000, 99.986439
1.800000, 100.010846
1.800000, 99.991321
1.800000, 100.006942
1.800000, 99.994446
