0.000000,10000.000000,5.000000,0.000000
0.010000,9999.899054,5.095899,0.005047
0.020000,9999.796173,5.193635,0.010191
0.030000,9999.691320,5.293246,0.015434
0.040000,9999.584457,5.394765,0.020778
0.050000,9999.475546,5.498231,0.026223
0.060000,9999.364547,5.603679,0.031774
0.070000,9999.251421,5.711149,0.037430
0.080000,9999.136126,5.820678,0.043196
0.090000,9999.018622,5.932307,0.049071
0.100000,9998.898866,6.046074,0.055060
0.110000,9998.776814,6.162023,0.061163
0.120000,9998.652424,6.280193,0.067383
0.130000,9998.525649,6.400628,0.073723
0.140000,9998.396445,6.523371,0.080184
0.150000,9998.264765,6.648465,0.086769
0.160000,9998.130562,6.775957,0.093481
0.170000,9997.993787,6.905892,0.100321
0.180000,9997.854391,7.038317,0.107292
0.190000,9997.712325,7.173278,0.114397
0.200000,9997.567536,7.310826,0.121638
0.210000,9997.419973,7.451009,0.129018
0.220000,9997.269583,7.593878,0.136539
0.230000,9997.116311,7.739483,0.144205
0.240000,9996.960104,7.887878,0.152018
0.250000,9996.800903,8.039116,0.159980
0.260000,9996.638653,8.193251,0.168096
0.270000,9996.473295,8.350339,0.176366
0.280000,9996.304769,8.510435,0.184796
0.290000,9996.133015,8.673598,0.193387
0.300000,9995.957971,8.839886,0.202142
0.310000,9995.779575,9.009359,0.211066
0.320000,9995.597762,9.182078,0.220160
0.330000,9995.412466,9.358104,0.229429
0.340000,9995.223622,9.537502,0.238876
0.350000,9995.031162,9.720334,0.248504
0.360000,9994.835016,9.906668,0.258316
0.370000,9994.635114,10.096570,0.268316
0.380000,9994.431384,10.290108,0.278508
0.390000,9994.223753,10.487351,0.288896
0.400000,9994.012147,10.688371,0.299482
0.410000,9993.796489,10.893239,0.310272
0.420000,9993.576703,11.102029,0.321268
0.430000,9993.352709,11.314816,0.332475
0.440000,9993.124427,11.531676,0.343897
0.450000,9992.891775,11.752687,0.355538
0.460000,9992.654670,11.977929,0.367401
0.470000,9992.413027,12.207481,0.379493
0.480000,9992.166758,12.441426,0.391816
0.490000,9991.915777,12.679849,0.404375
0.500000,9991.659992,12.922834,0.417174
0.510000,9991.399313,13.170468,0.430219
0.520000,9991.133645,13.422841,0.443514
0.530000,9990.862894,13.680042,0.457064
0.540000,9990.586962,13.942164,0.470873
0.550000,9990.305752,14.209301,0.484947
0.560000,9990.019161,14.481548,0.499291
0.570000,9989.727088,14.759002,0.513910
0.580000,9989.429428,15.041764,0.528808
0.590000,9989.126075,15.329933,0.543992
0.600000,9988.816919,15.623614,0.559467
0.610000,9988.501851,15.922911,0.575238
0.620000,9988.180758,16.227931,0.591312
0.630000,9987.853524,16.538783,0.607693
0.640000,9987.520033,16.855579,0.624388
0.650000,9987.180166,17.178431,0.641403
0.660000,9986.833801,17.507456,0.658744
0.670000,9986.480814,17.842769,0.676417
0.680000,9986.121080,18.184492,0.694428
0.690000,9985.754470,18.532746,0.712784
0.700000,9985.380852,18.887656,0.731492
0.710000,9985.000094,19.249347,0.750558
0.720000,9984.612060,19.617950,0.769989
0.730000,9984.216611,19.993596,0.789793
0.740000,9983.813607,20.376418,0.809975
0.750000,9983.402903,20.766553,0.830544
0.760000,9982.984353,21.164141,0.851507
0.770000,9982.557807,21.569322,0.872871
0.780000,9982.123115,21.982241,0.894644
0.790000,9981.680120,22.403046,0.916834
0.800000,9981.228666,22.831885,0.939449
0.810000,9980.768592,23.268912,0.962496
0.820000,9980.299732,23.714283,0.985985
0.830000,9979.821922,24.168155,1.009923
0.840000,9979.334991,24.630690,1.034319
0.850000,9978.838765,25.102052,1.059183
0.860000,9978.333069,25.582409,1.084522
0.870000,9977.817722,26.071932,1.110346
0.880000,9977.292542,26.570794,1.136664
0.890000,9976.757341,27.079173,1.163485
0.900000,9976.211931,27.597249,1.190820
0.910000,9975.656116,28.125206,1.218678
0.920000,9975.089701,28.663231,1.247069
0.930000,9974.512483,29.211514,1.276002
0.940000,9973.924260,29.770251,1.305490
0.950000,9973.324821,30.339639,1.335541
0.960000,9972.713954,30.919879,1.366167
0.970000,9972.091444,31.511178,1.397378
0.980000,9971.457069,32.113744,1.429187
0.990000,9970.810606,32.727791,1.461604
