0.000000,10000.000000,5.000000,0.000000
0.010000,9998.897089,6.075337,0.027574
0.020000,9997.557156,7.381765,0.061079
0.030000,9995.929353,8.968860,0.101787
0.040000,9993.951960,10.896793,0.151247
0.050000,9991.550087,13.238576,0.211337
0.060000,9988.632890,16.082771,0.284339
0.070000,9985.090215,19.536762,0.373022
0.080000,9980.788558,23.730694,0.480747
0.090000,9975.566205,28.822204,0.611591
0.100000,9969.227408,35.002093,0.770499
0.110000,9961.535424,42.501110,0.963466
0.120000,9952.204224,51.598020,1.197756
0.130000,9940.888664,62.629172,1.482163
0.140000,9927.172904,75.999764,1.827332
0.150000,9910.556858,92.197014,2.246128
0.160000,9890.440489,111.805424,2.754086
0.170000,9866.105822,135.524235,3.369942
0.180000,9836.696664,164.187085,4.116251
0.190000,9801.196211,198.783677,5.020112
0.200000,9758.403021,240.482971,6.114007
0.210000,9706.906303,290.656939,7.436757
0.220000,9645.062084,350.903325,9.034591
0.230000,9570.972746,423.064928,10.962326
0.240000,9482.473566,509.241807,13.284627
0.250000,9377.131298,611.791400,16.077301
0.260000,9252.261507,733.309948,19.428545
0.270000,9104.972892,876.587068,23.440041
0.280000,8932.248079,1044.524183,28.227738
0.290000,8731.070444,1240.007436,33.922120
0.300000,8498.604696,1465.727601,40.667703
0.310000,8232.434121,1723.944378,48.621501
0.320000,7930.848616,2016.201205,57.950179
0.330000,7593.164815,2343.009486,68.825700
0.340000,7220.043932,2703.536687,81.419381
0.350000,6813.757782,3095.347719,95.894499
0.360000,6378.344100,3514.258045,112.397855
0.370000,5919.595136,3954.353864,131.051000
0.380000,5444.842828,4408.215122,151.942050
0.390000,4962.539127,4867.341742,175.119131
0.400000,4481.673731,5322.739889,200.586380
0.410000,4011.110488,5765.586405,228.303107
0.420000,3558.944349,6187.869385,258.186266
0.430000,3131.975376,6582.908759,290.115866
0.440000,2735.366870,6945.690588,323.942542
0.450000,2372.512107,7272.991608,359.496285
0.460000,2045.092624,7563.312080,396.595296
0.470000,1753.281699,7816.664171,435.054129
0.480000,1496.034306,8034.275152,474.690543
0.490000,1271.407609,8218.261625,515.330765
0.500000,1076.868429,8371.318407,556.813164
0.510000,909.559944,8496.449611,598.990445
0.520000,766.514628,8596.754723,641.730649
0.530000,644.811573,8675.271212,684.917215
0.540000,541.683388,8734.868225,728.448387
0.550000,454.581336,8778.182464,772.236200
0.560000,381.208288,8807.586487,816.205225
0.570000,319.528433,8825.180347,860.291220
0.580000,267.761294,8832.798921,904.439785
0.590000,224.365973,8832.028958,948.605069
0.600000,188.020007,8824.231406,992.748587
0.610000,157.595943,8810.565908,1036.838149
0.620000,132.137657,8792.015425,1080.846918
0.630000,110.837724,8769.409695,1124.752581
0.640000,93.016548,8743.446813,1168.536640
0.650000,78.103602,8714.712596,1212.183802
0.660000,65.620884,8683.697654,1255.681462
0.670000,55.168513,8650.812225,1299.019262
0.680000,46.412335,8616.398941,1342.188724
0.690000,39.073339,8580.743725,1385.182936
0.700000,32.918674,8544.085027,1427.996298
0.710000,27.754072,8506.621628,1470.624300
0.720000,23.417466,8468.519194,1513.063340
0.730000,19.773650,8429.915774,1555.310576
0.740000,16.709806,8390.926398,1597.363796
0.750000,14.131769,8351.646917,1639.221314
0.760000,11.960913,8312.157203,1680.881884
0.770000,10.131561,8272.523814,1722.344625
0.780000,8.588823,8232.802217,1763.608960
0.790000,7.286798,8193.038637,1804.674565
0.800000,6.187081,8153.271590,1845.541329
0.810000,5.257518,8113.533166,1886.209317
0.820000,4.471170,8073.850091,1926.678739
0.830000,3.805455,8034.244616,1966.949929
0.840000,3.241426,7994.735251,2007.023323
0.850000,2.763178,7955.337381,2046.899440
0.860000,2.357349,7916.063780,2086.578871
0.870000,2.012704,7876.925032,2126.062263
0.880000,1.719792,7837.929894,2165.350314
0.890000,1.470654,7799.085586,2204.443760
0.900000,1.258585,7760.398046,2243.343370
0.910000,1.077929,7721.872131,2282.049940
0.920000,0.923915,7683.511795,2320.564289
0.930000,0.792515,7645.320232,2358.887253
0.940000,0.680321,7607.299997,2397.019682
0.950000,0.584454,7569.453107,2434.962439
0.960000,0.502476,7531.781131,2472.716393
0.970000,0.432322,7494.285255,2510.282423
0.980000,0.372242,7456.966347,2547.661411
0.990000,0.320750,7419.825006,2584.854244
