0.000000,100.000000,5.000000,0.000000
0.010000,99.989996,5.005002,0.005002
0.020000,99.979982,5.010008,0.010010
0.030000,99.969960,5.015018,0.015022
0.040000,99.959928,5.020032,0.020040
0.050000,99.949888,5.025050,0.025062
0.060000,99.939838,5.030072,0.030090
0.070000,99.929780,5.035098,0.035123
0.080000,99.919712,5.040128,0.040160
0.090000,99.909635,5.045162,0.045203
0.100000,99.899550,5.050200,0.050250
0.110000,99.889455,5.055242,0.055303
0.120000,99.879351,5.060288,0.060361
0.130000,99.869238,5.065338,0.065424
0.140000,99.859116,5.070392,0.070491
0.150000,99.848985,5.075450,0.075564
0.160000,99.838845,5.080512,0.080642
0.170000,99.828696,5.085579,0.085725
0.180000,99.818538,5.090649,0.090813
0.190000,99.808371,5.095723,0.095907
0.200000,99.798194,5.100801,0.101005
0.210000,99.788009,5.105883,0.106108
0.220000,99.777814,5.110969,0.111217
0.230000,99.767610,5.116060,0.116330
0.240000,99.757397,5.121154,0.121449
0.250000,99.747175,5.126252,0.126572
0.260000,99.736944,5.131355,0.131701
0.270000,99.726704,5.136461,0.136835
0.280000,99.716455,5.141571,0.141974
0.290000,99.706196,5.146686,0.147118
0.300000,99.695929,5.151804,0.152267
0.310000,99.685652,5.156927,0.157422
0.320000,99.675366,5.162053,0.162581
0.330000,99.665071,5.167184,0.167746
0.340000,99.654766,5.172318,0.172915
0.350000,99.644453,5.177457,0.178090
0.360000,99.634130,5.182599,0.183270
0.370000,99.623798,5.187746,0.188455
0.380000,99.613457,5.192897,0.193646
0.390000,99.603107,5.198052,0.198841
0.400000,99.592748,5.203210,0.204042
0.410000,99.582379,5.208373,0.209248
0.420000,99.572001,5.213540,0.214458
0.430000,99.561614,5.218711,0.219675
0.440000,99.551218,5.223886,0.224896
0.450000,99.540813,5.229065,0.230122
0.460000,99.530398,5.234248,0.235354
0.470000,99.519974,5.239435,0.240591
0.480000,99.509541,5.244626,0.245833
0.490000,99.499099,5.249821,0.251080
0.500000,99.488647,5.255021,0.256332
0.510000,99.478186,5.260224,0.261590
0.520000,99.467716,5.265431,0.266853
0.530000,99.457237,5.270643,0.272121
0.540000,99.446748,5.275858,0.277394
0.550000,99.436250,5.281078,0.282672
0.560000,99.425743,5.286301,0.287956
0.570000,99.415226,5.291529,0.293245
0.580000,99.404701,5.296760,0.298539
0.590000,99.394166,5.301996,0.303838
0.600000,99.383621,5.307236,0.309143
0.610000,99.373068,5.312480,0.314453
0.620000,99.362505,5.317728,0.319768
0.630000,99.351932,5.322979,0.325088
0.640000,99.341351,5.328235,0.330414
0.650000,99.330760,5.333496,0.335745
0.660000,99.320160,5.338760,0.341081
0.670000,99.309550,5.344028,0.346422
0.680000,99.298931,5.349300,0.351769
0.690000,99.288303,5.354576,0.357121
0.700000,99.277665,5.359857,0.362478
0.710000,99.267018,5.365141,0.367840
0.720000,99.256362,5.370430,0.373208
0.730000,99.245697,5.375722,0.378581
0.740000,99.235022,5.381019,0.383959
0.750000,99.224337,5.386320,0.389343
0.760000,99.213644,5.391624,0.394732
0.770000,99.202940,5.396933,0.400126
0.780000,99.192228,5.402246,0.405526
0.790000,99.181506,5.407563,0.410931
0.800000,99.170775,5.412884,0.416341
0.810000,99.160034,5.418209,0.421756
0.820000,99.149284,5.423539,0.427177
0.830000,99.138525,5.428872,0.432603
0.840000,99.127756,5.434209,0.438035
0.850000,99.116978,5.439551,0.443472
0.860000,99.106190,5.444896,0.448914
0.870000,99.095393,5.450246,0.454362
0.880000,99.084586,5.455599,0.459814
0.890000,99.073770,5.460957,0.465273
0.900000,99.062945,5.466319,0.470736
0.910000,99.052110,5.471685,0.476205
0.920000,99.041266,5.477055,0.481680
0.930000,99.030412,5.482429,0.487159
0.940000,99.019549,5.487807,0.492644
0.950000,99.008676,5.493189,0.498135
0.960000,98.997794,5.498575,0.503631
0.970000,98.986902,5.503966,0.509132
0.980000,98.976001,5.509360,0.514639
0.990000,98.965090,5.514759,0.520151
